Social isolation,Ratio of female to male producers,Racial diversity of producers,Producer age skew,Firearm fatalities,Annual population change,Acres in conservation easements,Total animal and crop sales,Proportion of organic operations,Proportion of operations using precision agriculture,Crop diversity,Rental vacancy rate,Proportion uninsured,Price of a meal,Poor mental health days,Mobility disability,Limited access to healthy foods,Lacking social support,High school graduation rate,Heart disease prevalence,Frequent physical distress,"Food insecurity rate, overall",Diabetes prevelance,Weeks of extreme drought,Tree species diversity,Tree size diversity,Total ecosystem carbon per acre,Soil organic carbon,Rarefied richness of plants,Rarefied richness of animals,Proportion of invasive species,Land Use Diversity,Fuel expenses,Available water storage,Annual precipitation,Total indemnities,Sales from agritourism and recreation,Percent change in wages,Market channel ratio,Land and building value per acre,Gini Index,Expenses per operation,Change in agricultural establishments,Average weekly wages
0.01578535811371608,-0.13764851787352556,-0.32016829443721256,0.34802160739230714,0.25056008644392785,-0.0017196228587915599,0.038870120726832574,0.08430496453960855,0.07308944324114842,0.045505562000051625,-0.10286540979634824,0.25724324726881975,0.09514513133410467,-0.004350587308995475,0.09470621010425835,0.02293372422036863,0.12613427783815356,-0.1851972017760819,0.03907458859439835,0.15517370980013237,0.029290919596336232,0.1085338021168462,-0.2958561186297374,-0.267542549534379,0.5099425431974137,0.16005344438592972,0.06157423633253545,-0.23511319406584943,0.10675868660298854,0.029482757886241655,-0.17914719866909568,-0.045790580255484034,1,0.002045526529610552,0.08889517817456473,-0.16149330313560453,0.023713511037368643,0.18544788939698037,-0.21156843290156924,-0.21391924325250064,-0.295972051024391,-0.13009761776789602,-0.11017103665345744,-0.36251406319768503
0.5155225412459717,0.24335058748723887,-0.18186534220076786,0.16247800535306986,0.48559538135328745,-0.2121473200188532,0.5433763607062809,-0.013089948546020778,0.30667103764969417,-0.13477459624987081,-0.2487632021003496,-0.01770132539527467,0.02421110387895832,0.029208143601891293,0.4851483142735233,-0.2106786176224055,-0.23570932136413753,-0.08006790088447739,0.10975607505055397,-0.09366457621510034,-0.06721201416941217,0.4181017402442601,-0.35828969944981914,-0.33715661238618005,0.3381431346944432,0.23899970572460608,0.6744174027061783,0.7355635589889976,0.3007905301955005,0.1521394857133189,-0.2055839104566689,-0.710151410073072,0.002045526529610552,1,0.2515688309975949,-0.08919657440449842,-0.08335023436254535,0.13006290388812886,-0.048577264915120356,-0.5720213154633124,-0.1755665318493951,-0.17528645500980344,0.3904065765351413,-0.28397765828938415
0.18031180760548152,0.4032883919513225,0.026161180148406647,-0.22335086564044396,0.44815115238679426,-0.07030756266260674,0.06319564757998715,-0.06778165666514298,0.10655132837234806,0.13814053074653546,-0.391900881431947,0.23947838239498503,0.4519013784708282,-0.1297298607154364,0.34454171597510175,0.3492331434626516,-0.20301657290131106,-0.3148379751821738,0.24014941062647505,0.36841048386780934,0.27413018467877276,0.5334803603800271,0.017173525274219677,-0.46395694327520165,0.16884484529972726,-0.2442425659645206,-0.12335200198678864,0.3531499950597516,-0.29104134535219944,-0.072685438583767,-0.2855645444124199,-0.2131476690531597,0.08889517817456473,0.2515688309975949,1,-0.11712095320592522,0.42111401921516195,-0.08762679541640231,-0.20259489979949127,-0.4587628459626964,0.1726512835203965,-0.26092427051016404,-0.0986099616869527,-0.2777198237399105
-0.008210145998166453,-0.23445804873703824,0.03665079744646791,0.11212781353016489,0.036122096978668715,-0.06878933736515526,-0.13171931509937607,0.3447601806936337,-0.07072204976046148,-0.05241631984346043,0.06674411497844918,0.037546962321424585,0.28175628297218047,-0.2332866556019983,0.06940319888472686,0.18778301795010655,0.22602199582491656,0.35295056917331225,0.26893943175439716,0.0392246090442207,0.19033309098224901,0.20846846619237877,0.3892993508720558,0.2792099331227437,-0.1267565649213637,-0.36476459581260495,-0.252937296587516,-0.0034943741441508733,-0.011340389273670006,0.06509299739192806,-0.07719925094163255,0.25486228870427474,-0.16149330313560453,-0.08919657440449842,-0.11712095320592522,1,0.13693876618239473,0.06836625137403814,-0.0627399767253902,0.046913885950998525,0.19047326220756333,0.538922001259113,0.09082400092678027,-0.005112842275879817
-0.02512575415119242,0.0894176681456654,0.3242486391301649,0.26216988298739735,0.08153857566078086,0.3198647026228775,-0.334814465681869,-0.0665160418811432,-0.22091003924187655,0.07728078026226523,0.05620961081953367,-0.035135214244212946,0.2985682087726477,-0.3000293950071928,0.053069005908259005,0.3752510059586207,-0.0514897580400875,-0.0478483051866637,0.27090961587015727,0.2783929552692517,0.3478392893669158,0.3176312839454005,0.27251014287097214,-0.027795055404954774,-0.13064364906501916,-0.29842358685642073,-0.36875980247100154,-0.09281608055980259,-0.18005452058565324,-0.22505900983038973,-0.2967526517047468,0.22444547047052152,0.023713511037368643,-0.08335023436254535,0.42111401921516195,0.13693876618239473,1,-0.05679140751796145,0.03200275791586577,0.05373822128008206,0.09848912594525698,-0.08779816042614202,-0.09481190319145875,-0.31330345438784923
-0.14974564890074804,-0.11872592847737796,-0.1596037306001977,0.0700040526415864,0.20945159187074364,-0.017818285637880463,0.18276662353254314,-0.07794901577932341,0.04931310433869034,-0.2536534776612113,-0.20647333743788587,0.23019603752550477,0.08575597766003672,0.17297588565353517,0.0706692302575617,-0.06186818262508548,0.20164448879238045,-0.12411411837960754,0.07765198124895373,0.0203656637720883,-0.0968317046508933,0.12400481289518676,-0.1600239374717064,-0.18332692653914884,0.20482969777649085,0.1508596124868653,0.14561299790408938,-0.013062939434115474,0.2935823058307988,0.05807188157759645,-0.04806992653718742,-0.32865712935503444,0.18544788939698037,0.13006290388812886,-0.08762679541640231,0.06836625137403814,-0.05679140751796145,1,0.0877984110629126,-0.08895388588088428,-0.03785955044559733,-0.1572314216008199,0.22045330433632798,0.11017629555445273
-0.295750284694558,-0.349919112585921,0.09828470583033558,-0.11506005411951367,-0.3112323151084975,0.07914549872919711,-0.2587625794911334,-0.13637148705476634,-0.24505283639508982,-0.1521043496727132,0.04716557039302691,-0.2546567244016927,0.12369739747453348,-0.16965673731299488,-0.5767596048486743,-0.31537138197456355,-0.12373070965865564,0.32730694452225606,-0.20097669314955197,-0.33501852204412036,-0.3098082912911621,-0.25055279980822065,0.24324780245755467,0.08686958377200432,-0.2623023326267184,0.11091447447957584,-0.0663708856341033,-0.3644801293602358,-0.31650032670288136,-0.5054814288137649,0.2527984227612416,0.16447440541898134,-0.21156843290156924,-0.048577264915120356,-0.20259489979949127,-0.0627399767253902,0.03200275791586577,0.0877984110629126,1,0.5278827632563101,-0.06351056445400022,0.21996061375785794,0.07079781764417671,0.09722229073377646
-0.5459201773847007,-0.308799876633518,0.32054012870943405,0.09323818055102669,-0.7835871818584498,0.23155298542323147,-0.6296900296377503,-0.13478972502691855,-0.48257032023500057,-0.09474609652596418,0.5331736349467215,-0.3367743010041674,-0.25081803205423137,-0.09841019110624045,-0.6729400093524408,-0.12261063184300602,0.26681363080594234,0.28633196500461117,-0.23566373477437863,-0.29196783976654994,-0.10787634517222652,-0.5919555069453689,0.4693674412447071,0.5877757367040857,-0.6162014883538708,0.07309000718399211,-0.533190961787192,-0.6629836174685866,-0.3477360552197571,-0.344118287936511,0.3290867768281524,0.6120654543286851,-0.21391924325250064,-0.5720213154633124,-0.4587628459626964,0.046913885950998525,0.05373822128008206,-0.08895388588088428,0.5278827632563101,1,0.06922271795714037,0.26047763282359127,-0.17906516920541102,0.37450866096425606
-0.1663074014719195,0.25990511052939774,0.003998287361606743,-0.38622264929266026,-0.1942407892683519,-0.08773375528098308,0.03929668322161195,-0.26213331275050145,-0.0816547865204775,-0.062214628112832106,-0.1163832405919708,0.2394008078742727,-0.15344196587882933,0.4041349602871869,0.04794377009864036,0.2511207626446958,0.03289006793905416,-0.23598353277554765,-0.12010435964558192,0.2319744680332425,0.1712988313016415,0.21219235348668863,0.07487678308348816,-0.0047595855544603615,-0.1984081093203243,-0.13972558644193103,-0.01623993496948126,0.08790995298106243,-0.1975941398173258,0.15046338277898128,0.08115005809001648,-0.1533017441162379,-0.295972051024391,-0.1755665318493951,0.1726512835203965,0.19047326220756333,0.09848912594525698,-0.03785955044559733,-0.06351056445400022,0.06922271795714037,1,-0.11570072200305609,0.01439890988999606,0.2609833433727052
-0.2201421747500531,-0.5478755940933725,0.10396597354618935,0.10943505871872074,-0.1859819999944729,0.01693339901447751,-0.19555337966148162,0.7909472413352948,-0.05367652953596267,0.3248076058483124,0.16682959286794438,-0.21959629180715387,0.018447739993181014,-0.2512188208166707,-0.1875683188807144,-0.1909122975683939,0.07319337861167766,0.3146342616872776,0.13149320066061843,-0.2866457854124601,-0.05112616869842945,-0.0911528278962539,0.31612579890752546,0.28441394699167577,-0.3008218078461112,-0.35731011573113725,-0.3112448381451534,-0.26094086376169656,-0.09104988347386263,-0.058090570567234864,0.0030221085600884933,0.518740805188279,-0.13009761776789602,-0.17528645500980344,-0.26092427051016404,0.538922001259113,-0.08779816042614202,-0.1572314216008199,0.21996061375785794,0.26047763282359127,-0.11570072200305609,1,-0.04409212675393477,0.05520738800173207
0.12939109041589555,0.24945750240613082,-0.16454313181805158,-0.06042041006843864,0.22254317879775407,-0.1150264556135828,0.4795365767643101,0.06048437188858806,-0.03842634339725836,-0.05874394300642203,-0.06455281439393032,-0.3540633140654627,-0.20232619786333622,0.06812398234526011,0.03244469472642386,-0.49390387719867335,-0.3150990308681551,-0.09556916309741474,-0.15802544500904006,-0.43112712554625393,-0.3403440886567705,-0.15046283941384922,-0.28292267864891624,-0.2473463538854687,0.17012093327715563,0.2798934627345338,0.5264226506159936,0.2664096483655932,0.20543288332165108,-0.0036440755417111526,-0.1734073398663193,-0.41794412216328164,-0.11017103665345744,0.3904065765351413,-0.0986099616869527,0.09082400092678027,-0.09481190319145875,0.22045330433632798,0.07079781764417671,-0.17906516920541102,0.01439890988999606,-0.04409212675393477,1,0.2664953684487363
-0.16941722008515087,0.14659983245795372,-0.27879074839631773,-0.3921042388134242,-0.2289064861404069,-0.18117153575561365,0.1066137074541825,-0.05663392922883412,-0.16284079234485024,-0.03237192461980866,0.042959810278087464,-0.10062649239728509,-0.4172666066905559,0.1686570189224825,-0.16768925562137102,-0.12130310747399814,-0.02161290290684923,0.022810898995843445,-0.04529181207852209,-0.08407762649108229,-0.035020392954696486,-0.23450964168756405,0.07900900370508959,0.05287432463465561,-0.25059755126792466,0.29156798511044824,0.08148447978254592,0.05175213188196944,-0.1416894061448975,-0.08323966011988487,0.0866395568791263,-0.03306325154927615,-0.36251406319768503,-0.28397765828938415,-0.2777198237399105,-0.005112842275879817,-0.31330345438784923,0.11017629555445273,0.09722229073377646,0.37450866096425606,0.2609833433727052,0.05520738800173207,0.2664953684487363,1
